Order_ID,Customer_ID,Product_ID,Branch_ID,Agent_ID,Order_Date,Total_Value,Payment_Method,Down_Payment,Net_Financed,Months_Term,Interest_Rate,Monthly_Installment,Remaining_Balance,Days_Past_Due,Business_Channel,Sales_Platform,Currency,Next_Due_Date
ORD-414147,CUST-1371,PROD-113,BR-17,AG-51,"Monday, October 2, 2023",77807.78,Cash,77807.78,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/1/2023
ORD-414148,CUST-1441,PROD-103,BR-12,AG-51,"Thursday, January 4, 2024",32288.28,Installments,6457.66,25830.62,12,0.15,2152.55,15178.13,0,Retail,Mobile_App,EGP,2/3/2024
ORD-414149,CUST-1243,PROD-113,BR-15,AG-52,"Monday, October 23, 2023",50114.07,Installments,10022.81,40091.26,12,0.15,3340.94,25188.33,3,Retail,Mobile_App,EGP,11/22/2023
ORD-414150,CUST-1202,PROD-106,BR-10,AG-52,"Sunday, September 3, 2023",52077.86,Installments,10415.57,41662.29,6,0.15,6943.72,27918.04,0,Retail,Mobile_App,EGP,10/3/2023
ORD-414151,CUST-1229,PROD-109,BR-12,AG-55,"Saturday, September 9, 2023",33048.33,Installments,6609.67,26438.66,12,0.15,2203.22,24869.89,0,Retail,Mobile_App,EGP,10/9/2023
ORD-414152,CUST-1463,PROD-105,BR-15,AG-54,"Friday, January 27, 2023",67068.26,Cash,67068.26,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/26/2023
ORD-414153,CUST-1260,PROD-106,BR-15,AG-52,"Monday, February 6, 2023",39030.58,Installments,7806.12,31224.46,24,0.15,1301.02,13348.17,0,Retail,Mobile_App,EGP,3/8/2023
ORD-414154,CUST-1161,PROD-102,BR-12,AG-53,"Monday, January 16, 2023",38221.47,Cash,38221.47,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/15/2023
ORD-414155,CUST-1252,PROD-108,BR-16,AG-54,"Saturday, November 25, 2023",11539.64,Cash,11539.64,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/25/2023
ORD-414156,CUST-1238,PROD-100,BR-13,AG-51,"Thursday, November 9, 2023",56847.22,Installments,11369.44,45477.78,12,0.15,3789.82,-150.75,0,Retail,Mobile_App,EGP,12/9/2023
ORD-414157,CUST-1389,PROD-109,BR-10,AG-53,"Friday, September 15, 2023",36430.12,Cash,36430.12,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,10/15/2023
ORD-414158,CUST-1147,PROD-104,BR-16,AG-53,"Monday, October 23, 2023",18131.4,Installments,3626.28,14505.12,12,0.15,1208.76,11115.1,0,Retail,Mobile_App,EGP,11/22/2023
ORD-414159,CUST-1261,PROD-114,BR-10,AG-54,"Thursday, October 26, 2023",58855.88,Cash,58855.88,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/25/2023
ORD-414160,CUST-1195,PROD-112,BR-15,AG-53,"Monday, February 27, 2023",51818.16,Cash,51818.16,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/29/2023
ORD-414161,CUST-1096,PROD-106,BR-11,AG-54,"Friday, May 12, 2023",37317.31,Cash,37317.31,0,12,0.15,0,2500.5,0,Retail,Mobile_App,EGP,6/11/2023
ORD-414162,CUST-1409,PROD-112,BR-11,AG-50,"Tuesday, April 11, 2023",42250.3,Installments,8450.06,33800.24,24,0.15,1408.34,15221.29,0,Retail,Mobile_App,EGP,5/11/2023
ORD-414163,CUST-1181,PROD-106,BR-12,AG-53,"Sunday, October 29, 2023",19329.13,Cash,19329.13,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/28/2023
ORD-414164,CUST-1173,PROD-101,BR-10,AG-53,"Tuesday, March 7, 2023",65725.04,Installments,13145.01,52580.03,24,0.15,2190.83,13742.09,0,Retail,Mobile_App,EGP,4/6/2023
ORD-414165,CUST-1451,PROD-114,BR-13,AG-51,"Saturday, January 7, 2023",76625.54,Installments,15325.11,61300.43,12,0.15,5108.37,59707.69,3,Retail,Mobile_App,EGP,2/6/2023
ORD-414166,CUST-1435,PROD-106,BR-17,AG-54,"Tuesday, July 4, 2023",45095.98,Installments,9019.2,36076.78,24,0.15,1503.2,21254.3,0,Retail,Mobile_App,EGP,8/3/2023
ORD-414167,CUST-1146,PROD-109,BR-10,AG-53,"Wednesday, July 19, 2023",50324.28,Installments,10064.86,40259.42,6,0.15,6709.9,12653.3,0,Retail,Mobile_App,EGP,8/18/2023
ORD-414168,CUST-1436,PROD-109,BR-17,AG-54,"Wednesday, March 8, 2023",8048.27,Installments,1609.65,6438.62,12,0.15,536.55,3664.81,0,Retail,Mobile_App,EGP,4/7/2023
ORD-414169,CUST-1156,PROD-106,BR-17,AG-51,"Wednesday, January 24, 2024",67186.13,Installments,13437.23,53748.9,24,0.15,2239.54,17886.67,0,Retail,Mobile_App,EGP,2/23/2024
ORD-414170,CUST-1473,PROD-104,BR-17,AG-52,"Wednesday, February 15, 2023",40717.15,Installments,8143.43,32573.72,6,0.15,5428.95,10741.84,0,Retail,Mobile_App,EGP,3/17/2023
ORD-414171,CUST-1081,PROD-101,BR-15,AG-51,"Monday, August 14, 2023",31866.53,Installments,6373.31,25493.22,24,0.15,1062.22,7743.88,0,Retail,Mobile_App,EGP,9/13/2023
ORD-414172,CUST-1102,PROD-102,BR-14,AG-50,"Friday, March 3, 2023",13246.86,Installments,2649.37,10597.49,12,0.15,883.12,2752.28,0,Retail,Mobile_App,EGP,4/2/2023
ORD-414173,CUST-1412,PROD-106,BR-16,AG-54,"Wednesday, February 15, 2023",77681.87,Installments,15536.37,62145.5,24,0.15,2589.4,26609.99,0,Retail,Mobile_App,EGP,3/17/2023
ORD-414174,CUST-1207,PROD-115,BR-17,AG-52,"Monday, November 20, 2023",32094.1,Cash,32094.1,0,0,0.15,0,0,75,Retail,Mobile_App,EGP,12/20/2023
ORD-414175,CUST-1134,PROD-111,BR-15,AG-54,"Tuesday, June 6, 2023",71201.91,Installments,14240.38,56961.53,6,0.15,9493.59,28042.76,75,Retail,Mobile_App,EGP,7/6/2023
ORD-414176,CUST-1009,PROD-104,BR-16,AG-51,"Monday, April 3, 2023",68813.3,Cash,68813.3,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,5/3/2023
ORD-414177,CUST-1187,PROD-114,BR-13,AG-51,"Monday, November 20, 2023",14122.9,Installments,2824.58,11298.32,12,0.15,941.53,10296.41,0,Retail,Mobile_App,EGP,12/20/2023
ORD-414178,CUST-1121,PROD-110,BR-17,AG-50,"Monday, April 3, 2023",24046.87,Installments,4809.37,19237.5,24,0.15,801.56,10608.53,0,Retail,Mobile_App,EGP,5/3/2023
ORD-414179,CUST-1318,PROD-107,BR-10,AG-50,"Wednesday, September 27, 2023",8772.93,Installments,1754.59,7018.34,12,0.15,584.86,5778.61,0,Retail,Mobile_App,EGP,10/27/2023
ORD-414180,CUST-1294,PROD-103,BR-18,AG-51,"Friday, April 21, 2023",73077.23,Cash,73077.23,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,5/21/2023
ORD-414181,CUST-1307,PROD-103,BR-10,AG-53,"Monday, November 13, 2023",13270.06,Installments,2654.01,10616.05,24,0.15,442.34,3028.83,0,Retail,Mobile_App,EGP,12/13/2023
ORD-414182,CUST-1204,PROD-104,BR-13,AG-54,"Wednesday, August 23, 2023",67158.6,Cash,67158.6,0,0,0.15,0,0,3,Retail,Mobile_App,EGP,9/22/2023
ORD-414183,CUST-1467,PROD-111,BR-18,AG-52,"Tuesday, May 9, 2023",27574.91,Cash,27574.91,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/8/2023
ORD-414184,CUST-1209,PROD-106,BR-15,AG-50,"Wednesday, March 15, 2023",5950.6,Installments,1190.12,4760.48,24,0.15,198.35,3893.85,0,Retail,Mobile_App,EGP,4/14/2023
ORD-414185,CUST-1393,PROD-105,BR-18,AG-52,"Tuesday, February 28, 2023",45273.64,Installments,9054.73,36218.91,24,0.15,1509.12,23998.65,0,Retail,Mobile_App,EGP,3/30/2023
ORD-414186,CUST-1030,PROD-113,BR-11,AG-54,"Sunday, October 22, 2023",74251.98,Cash,74251.98,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/21/2023
ORD-414187,CUST-1381,PROD-114,BR-11,AG-54,"Monday, November 27, 2023",57012.53,Installments,11402.51,45610.02,6,0.15,7601.67,37575.68,0,Retail,Mobile_App,EGP,12/27/2023
ORD-414188,CUST-1054,PROD-111,BR-11,AG-52,"Tuesday, November 7, 2023",38836.58,Installments,7767.32,31069.26,12,0.15,2589.11,15031.62,0,Retail,Mobile_App,EGP,12/7/2023
ORD-414189,CUST-1218,PROD-106,BR-17,AG-51,"Thursday, February 23, 2023",68788.52,Cash,68788.52,0,0,0.15,0,0,180,Retail,Mobile_App,EGP,3/25/2023
ORD-414190,CUST-1145,PROD-103,BR-16,AG-51,"Tuesday, February 14, 2023",31894.14,Cash,31894.14,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/16/2023
ORD-414191,CUST-1489,PROD-105,BR-17,AG-53,"Saturday, July 22, 2023",57659.29,Installments,11531.86,46127.43,12,0.15,3843.95,15143.78,0,Retail,Mobile_App,EGP,8/21/2023
ORD-414192,CUST-1220,PROD-113,BR-17,AG-55,"Saturday, March 25, 2023",50509.91,Cash,50509.91,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,4/24/2023
ORD-414193,CUST-1219,PROD-100,BR-15,AG-53,"Friday, January 26, 2024",7484.32,Cash,7484.32,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/25/2024
ORD-414194,CUST-1498,PROD-115,BR-11,AG-51,"Sunday, January 28, 2024",78014.19,Installments,15602.84,62411.35,6,0.15,10401.89,7987.33,0,Retail,Mobile_App,EGP,2/27/2024
ORD-414195,CUST-1425,PROD-107,BR-12,AG-55,"Tuesday, May 30, 2023",37944.07,Installments,7588.81,30355.26,12,0.15,2529.61,-150.75,0,Retail,Mobile_App,EGP,6/29/2023
ORD-414196,CUST-1345,PROD-109,BR-18,AG-50,"Tuesday, January 3, 2023",41446.73,Cash,41446.73,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/2/2023
ORD-414197,CUST-1372,PROD-114,BR-11,AG-51,"Sunday, August 6, 2023",48039.1,Cash,48039.1,0,12,0.15,0,2500.5,75,Retail,Mobile_App,EGP,9/5/2023
ORD-414198,CUST-1327,PROD-111,BR-17,AG-50,"Thursday, November 2, 2023",67654.02,Cash,67654.02,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/2/2023
ORD-414199,CUST-1132,PROD-115,BR-16,AG-55,"Saturday, August 19, 2023",68474.51,Installments,13694.9,54779.61,12,0.15,4564.97,20075.79,0,Retail,Mobile_App,EGP,9/18/2023
ORD-414200,CUST-1010,PROD-111,BR-11,AG-51,"Saturday, December 30, 2023",59986.56,Installments,11997.31,47989.25,6,0.15,7998.21,36401.03,0,Retail,Mobile_App,EGP,1/29/2024
ORD-414201,CUST-1098,PROD-112,BR-14,AG-51,"Saturday, November 11, 2023",48475.79,Cash,48475.79,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/11/2023
ORD-414202,CUST-1417,PROD-112,BR-14,AG-50,"Friday, February 24, 2023",34787.56,Installments,6957.51,27830.05,6,0.15,4638.34,20336.53,0,Retail,Mobile_App,EGP,3/26/2023
ORD-414203,CUST-1274,PROD-112,BR-10,AG-51,"Monday, January 1, 2024",16401.9,Cash,16401.9,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,1/31/2024
ORD-414204,CUST-1094,PROD-109,BR-13,AG-53,"Sunday, October 15, 2023",69869.97,Installments,13973.99,55895.98,24,0.15,2329,25862.87,0,Retail,Mobile_App,EGP,11/14/2023
ORD-414205,CUST-1083,PROD-102,BR-17,AG-52,"Wednesday, March 1, 2023",WRONG_DATA,Installments,8124.82,32499.3,12,0.15,2708.28,13244.89,180,Retail,Mobile_App,EGP,3/31/2023
ORD-414206,CUST-1188,PROD-109,BR-15,AG-53,"Wednesday, September 20, 2023",53948.49,Cash,53948.49,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,10/20/2023
ORD-414207,CUST-1283,PROD-106,BR-15,AG-53,"Wednesday, January 11, 2023",WRONG_DATA,Installments,2560.86,10243.46,24,0.15,426.81,7581.73,3,Retail,Mobile_App,EGP,2/10/2023
ORD-414208,CUST-1329,PROD-115,BR-13,AG-51,"Wednesday, September 20, 2023",55676.23,Installments,11135.25,44540.98,12,0.15,3711.75,9257.37,0,Retail,Mobile_App,EGP,10/20/2023
ORD-414209,CUST-1131,PROD-104,BR-13,AG-55,"Friday, January 19, 2024",31055.93,Installments,6211.19,24844.74,12,0.15,2070.39,5364.35,0,Retail,Mobile_App,EGP,2/18/2024
ORD-414210,CUST-1060,PROD-115,BR-15,AG-50,"Monday, January 22, 2024",35172.45,Installments,7034.49,28137.96,24,0.15,1172.41,6336.43,0,Retail,Mobile_App,EGP,2/21/2024
ORD-414211,CUST-1216,PROD-112,BR-16,AG-50,"Sunday, October 15, 2023",52065.29,Installments,10413.06,41652.23,12,0.15,3471.02,34530.35,180,Retail,Mobile_App,EGP,11/14/2023
ORD-414212,CUST-1300,PROD-108,BR-14,AG-53,"Tuesday, May 30, 2023",68918.19,Cash,68918.19,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/29/2023
ORD-414213,CUST-1173,PROD-112,BR-16,AG-52,"Friday, June 9, 2023",66254.01,Installments,13250.8,53003.21,12,0.15,4416.93,13411.62,0,Retail,Mobile_App,EGP,7/9/2023
ORD-414214,CUST-1029,PROD-114,BR-16,AG-52,"Thursday, December 7, 2023",23245.76,Cash,23245.76,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,1/6/2024
ORD-414215,CUST-1158,PROD-109,BR-13,AG-51,"Wednesday, October 25, 2023",38714.08,Installments,7742.82,30971.26,6,0.15,5161.88,2756.4,0,Retail,Mobile_App,EGP,11/24/2023
ORD-414216,CUST-1254,PROD-106,BR-11,AG-53,"Thursday, June 15, 2023",12739.89,Installments,2547.98,10191.91,24,0.15,424.66,8779.85,0,Retail,Mobile_App,EGP,7/15/2023
ORD-414217,CUST-1302,PROD-110,BR-15,AG-54,"Tuesday, January 30, 2024",39955.32,Cash,39955.32,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/29/2024
ORD-414218,CUST-1369,PROD-109,BR-12,AG-53,"Thursday, September 14, 2023",50953.28,Installments,10190.66,40762.62,12,0.15,3396.88,28282.59,0,Retail,Mobile_App,EGP,10/14/2023
ORD-414219,CUST-1120,PROD-112,BR-10,AG-51,"Friday, August 25, 2023",37888.56,Cash,37888.56,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,9/24/2023
ORD-414220,CUST-1497,PROD-111,BR-12,AG-51,"Wednesday, January 18, 2023",46773.1,Cash,46773.1,0,0,0.15,0,0,3,Retail,Mobile_App,EGP,2/17/2023
ORD-414221,CUST-1037,PROD-112,BR-10,AG-52,"Saturday, March 4, 2023",45399.3,Installments,9079.86,36319.44,24,0.15,1513.31,14402.49,0,Retail,Mobile_App,EGP,4/3/2023
ORD-414222,CUST-1130,PROD-110,BR-15,AG-54,"Tuesday, December 5, 2023",50019.44,Installments,10003.89,40015.55,12,0.15,3334.63,-150.75,0,Retail,Mobile_App,EGP,1/4/2024
ORD-414223,CUST-1419,PROD-110,BR-13,AG-53,"Thursday, September 28, 2023",59997.06,Installments,11999.41,47997.65,6,0.15,7999.61,43309.7,0,Retail,Mobile_App,EGP,10/28/2023
ORD-414224,CUST-1339,PROD-109,BR-18,AG-51,"Friday, March 10, 2023",66353.89,Installments,13270.78,53083.11,6,0.15,8847.18,41532.88,0,Retail,Mobile_App,EGP,4/9/2023
ORD-414225,CUST-1030,PROD-107,BR-18,AG-52,"Wednesday, August 2, 2023",16313.85,Cash,16313.85,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,9/1/2023
ORD-414226,CUST-1251,PROD-108,BR-18,AG-53,"Monday, November 13, 2023",NULL_VAL,Cash,9553.07,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/13/2023
ORD-414227,CUST-1102,PROD-113,BR-14,AG-54,"Monday, November 6, 2023",33038.97,Installments,6607.79,26431.18,6,0.15,4405.2,15285.18,0,Retail,Mobile_App,EGP,12/6/2023
ORD-414228,CUST-1495,PROD-101,BR-18,AG-54,"Monday, November 27, 2023",48244.72,Installments,9648.94,38595.78,24,0.15,1608.16,4526.44,0,Retail,Mobile_App,EGP,12/27/2023
ORD-414229,CUST-1027,PROD-107,BR-18,AG-52,"Tuesday, June 13, 2023",38916.7,Cash,38916.7,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,7/13/2023
ORD-414230,CUST-1318,PROD-108,BR-15,AG-51,"Wednesday, July 5, 2023",11529.86,Installments,2305.97,9223.89,6,0.15,1537.32,5098.14,0,Retail,Mobile_App,EGP,8/4/2023
ORD-414231,CUST-1048,PROD-103,BR-10,AG-54,"Saturday, October 7, 2023",7829.92,Installments,1565.98,6263.94,12,0.15,522,994.67,0,Retail,Mobile_App,EGP,11/6/2023
ORD-414232,CUST-1445,PROD-101,BR-14,AG-50,"Wednesday, September 20, 2023",25983.74,Installments,5196.75,20786.99,6,0.15,3464.5,10192.85,180,Retail,Mobile_App,EGP,10/20/2023
ORD-414233,CUST-1138,PROD-104,BR-12,AG-50,"Tuesday, January 10, 2023",WRONG_DATA,Cash,35841.45,0,0,0.15,0,0,180,Retail,Mobile_App,EGP,2/9/2023
ORD-414234,CUST-1366,PROD-109,BR-17,AG-55,"Saturday, February 18, 2023",8859.29,Installments,1771.86,7087.43,24,0.15,295.31,6543.46,75,Retail,Mobile_App,EGP,3/20/2023
ORD-414235,CUST-1408,PROD-108,BR-10,AG-53,"Sunday, February 19, 2023",26248.74,Cash,26248.74,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/21/2023
ORD-414236,CUST-1452,PROD-104,BR-13,AG-53,"Sunday, July 9, 2023",51146.46,Installments,10229.29,40917.17,24,0.15,1704.88,22743.02,0,Retail,Mobile_App,EGP,8/8/2023
ORD-414237,CUST-1394,PROD-104,BR-17,AG-51,"Monday, September 11, 2023",13638.52,Installments,2727.7,10910.82,12,0.15,909.24,3031.35,0,Retail,Mobile_App,EGP,10/11/2023
ORD-414238,CUST-1207,PROD-112,BR-18,AG-53,"Sunday, January 28, 2024",10428.72,Installments,2085.74,8342.98,12,0.15,695.25,534.45,0,Retail,Mobile_App,EGP,2/27/2024
ORD-414239,CUST-1276,PROD-108,BR-18,AG-55,"Thursday, September 14, 2023",58406.81,Cash,58406.81,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,10/14/2023
ORD-414240,CUST-1490,PROD-109,BR-14,AG-54,"Tuesday, July 11, 2023",48323.97,Cash,48323.97,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,8/10/2023
ORD-414241,CUST-1279,PROD-112,BR-18,AG-54,"Tuesday, September 5, 2023",13058.6,Installments,2611.72,10446.88,6,0.15,1741.15,6721.54,0,Retail,Mobile_App,EGP,10/5/2023
ORD-414242,CUST-1258,PROD-102,BR-15,AG-50,"Sunday, October 15, 2023",55514.31,Cash,55514.31,0,12,0.15,0,2500.5,75,Retail,Mobile_App,EGP,11/14/2023
ORD-414243,CUST-1323,PROD-112,BR-11,AG-50,"Saturday, January 28, 2023",36907.95,Cash,36907.95,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/27/2023
ORD-414244,CUST-1364,PROD-107,BR-11,AG-53,"Saturday, January 28, 2023",22155.31,Cash,22155.31,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/27/2023
ORD-414245,CUST-1298,PROD-107,BR-14,AG-50,"Sunday, March 5, 2023",55727.26,Installments,11145.45,44581.81,24,0.15,1857.58,7705.94,0,Retail,Mobile_App,EGP,4/4/2023
ORD-414246,CUST-1085,PROD-115,BR-11,AG-52,"Wednesday, March 15, 2023",63378.61,Installments,12675.72,50702.89,6,0.15,8450.48,23223.22,0,Retail,Mobile_App,EGP,4/14/2023
ORD-414247,CUST-1371,PROD-113,BR-15,AG-50,"Sunday, January 28, 2024",72562.94,Installments,14512.59,58050.35,12,0.15,4837.53,40509.1,3,Retail,Mobile_App,EGP,2/27/2024
ORD-414248,CUST-1040,PROD-108,BR-16,AG-52,"Tuesday, November 28, 2023",77974.63,Cash,77974.63,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/28/2023
ORD-414249,CUST-1450,PROD-104,BR-10,AG-54,"Wednesday, June 21, 2023",63297.24,Installments,12659.45,50637.79,12,0.15,4219.82,30745.27,0,Retail,Mobile_App,EGP,7/21/2023
ORD-414250,CUST-1494,PROD-104,BR-18,AG-51,"Wednesday, September 13, 2023",19968.32,Installments,3993.66,15974.66,24,0.15,665.61,8704.65,0,Retail,Mobile_App,EGP,10/13/2023
ORD-414251,CUST-1324,PROD-101,BR-13,AG-53,"Friday, February 17, 2023",47839.1,Cash,47839.1,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/19/2023
ORD-414252,CUST-1284,PROD-103,BR-11,AG-55,"Wednesday, November 15, 2023",61880.28,Cash,61880.28,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/15/2023
ORD-414253,CUST-1024,PROD-102,BR-16,AG-53,"Saturday, November 18, 2023",40387.42,Cash,40387.42,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/18/2023
ORD-414254,CUST-1302,PROD-100,BR-13,AG-52,"Monday, May 22, 2023",17409.98,Cash,17409.98,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,6/21/2023
ORD-414255,CUST-1009,PROD-101,BR-18,AG-50,"Wednesday, May 17, 2023",34471.42,Installments,6894.28,27577.14,24,0.15,1149.05,22222.81,0,Retail,Mobile_App,EGP,6/16/2023
ORD-414256,CUST-1094,PROD-112,BR-17,AG-55,"Thursday, December 7, 2023",66705.29,Installments,13341.06,53364.23,6,0.15,8894.04,24587.24,180,Retail,Mobile_App,EGP,1/6/2024
ORD-414257,CUST-1251,PROD-106,BR-18,AG-51,"Friday, June 2, 2023",63797.45,Installments,12759.49,51037.96,12,0.15,4253.16,21891.37,0,Retail,Mobile_App,EGP,7/2/2023
ORD-414258,CUST-1451,PROD-109,BR-12,AG-54,"Thursday, February 2, 2023",61523.87,Cash,61523.87,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,3/4/2023
ORD-414259,CUST-1346,PROD-111,BR-16,AG-52,"Wednesday, February 1, 2023",29962.64,Installments,5992.53,23970.11,12,0.15,1997.51,4387.85,0,Retail,Mobile_App,EGP,3/3/2023
ORD-414260,CUST-1151,PROD-109,BR-10,AG-52,"Monday, July 17, 2023",32128.27,Cash,32128.27,0,0,0.15,0,0,3,Retail,Mobile_App,EGP,8/16/2023
ORD-414261,CUST-1461,PROD-102,BR-18,AG-50,"Thursday, June 15, 2023",26834.32,Installments,5366.86,21467.46,12,0.15,1788.95,4944.16,0,Retail,Mobile_App,EGP,7/15/2023
ORD-414262,CUST-1330,PROD-105,BR-17,AG-53,"Thursday, February 16, 2023",8944.13,Installments,1788.83,7155.3,24,0.15,298.14,5785.31,0,Retail,Mobile_App,EGP,3/18/2023
ORD-414263,CUST-1245,PROD-105,BR-11,AG-54,"Wednesday, November 1, 2023",24485.93,Installments,4897.19,19588.74,12,0.15,1632.4,1034.59,0,Retail,Mobile_App,EGP,12/1/2023
ORD-414264,CUST-1371,PROD-105,BR-18,AG-50,"Thursday, January 25, 2024",67692.01,Installments,13538.4,54153.61,6,0.15,9025.6,34713.42,0,Retail,Mobile_App,EGP,2/24/2024
ORD-414265,CUST-1057,PROD-112,BR-13,AG-52,"Saturday, February 4, 2023",71955.13,Installments,14391.03,57564.1,6,0.15,9594.02,-150.75,0,Retail,Mobile_App,EGP,3/6/2023
ORD-414266,CUST-1418,PROD-111,BR-11,AG-52,"Monday, June 12, 2023",17001.59,Cash,17001.59,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,7/12/2023
ORD-414267,CUST-1257,PROD-101,BR-15,AG-50,"Monday, October 2, 2023",5187.69,Cash,5187.69,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/1/2023
ORD-414268,CUST-1188,PROD-109,BR-14,AG-50,"Sunday, July 23, 2023",12112.21,Cash,12112.21,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,8/22/2023
ORD-414269,CUST-1045,PROD-107,BR-18,AG-55,"Tuesday, January 31, 2023",34338.4,Installments,6867.68,27470.72,6,0.15,4578.45,20415.71,0,Retail,Mobile_App,EGP,3/2/2023
ORD-414270,CUST-1265,PROD-111,BR-17,AG-55,"Thursday, April 20, 2023",69222.8,Cash,69222.8,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,5/20/2023
ORD-414271,CUST-1192,PROD-106,BR-13,AG-52,"Wednesday, March 1, 2023",70414.11,Installments,14082.82,56331.29,6,0.15,9388.55,22730.33,0,Retail,Mobile_App,EGP,3/31/2023
ORD-414272,CUST-1167,PROD-108,BR-14,AG-53,"Friday, January 5, 2024",61691.18,Cash,61691.18,0,0,0.15,0,0,180,Retail,Mobile_App,EGP,2/4/2024
ORD-414273,CUST-1031,PROD-101,BR-17,AG-53,"Sunday, August 13, 2023",22551.44,Cash,22551.44,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,9/12/2023
ORD-414274,CUST-1006,PROD-100,BR-12,AG-50,"Thursday, January 11, 2024",48011.43,Cash,48011.43,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/10/2024
ORD-414275,CUST-1360,PROD-103,BR-10,AG-52,"Monday, June 19, 2023",71253.09,Cash,71253.09,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,7/19/2023
ORD-414276,CUST-1191,PROD-107,BR-13,AG-53,"Thursday, May 18, 2023",45325.68,Installments,9065.14,36260.54,24,0.15,1510.86,35918.51,0,Retail,Mobile_App,EGP,6/17/2023
ORD-414277,CUST-1150,PROD-107,BR-16,AG-55,"Monday, October 16, 2023",63082.59,Cash,63082.59,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/15/2023
ORD-414278,CUST-1411,PROD-104,BR-12,AG-50,"Tuesday, September 5, 2023",51958.24,Cash,51958.24,0,0,0.15,0,0,3,Retail,Mobile_App,EGP,10/5/2023
ORD-414279,CUST-1175,PROD-113,BR-11,AG-54,"Tuesday, February 28, 2023",67453.41,Installments,13490.68,53962.73,6,0.15,8993.79,51110.78,0,Retail,Mobile_App,EGP,3/30/2023
ORD-414280,CUST-1422,PROD-101,BR-15,AG-51,"Tuesday, June 27, 2023",66283.64,Installments,13256.73,53026.91,6,0.15,8837.82,3416.65,0,Retail,Mobile_App,EGP,7/27/2023
ORD-414281,CUST-1030,PROD-107,BR-13,AG-50,"Tuesday, November 14, 2023",58394.1,Cash,58394.1,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,12/14/2023
ORD-414282,CUST-1332,PROD-107,BR-17,AG-54,"Sunday, October 22, 2023",28691.21,Cash,28691.21,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,11/21/2023
ORD-414283,CUST-1017,PROD-115,BR-14,AG-53,"Friday, February 3, 2023",7319.31,Installments,1463.86,5855.45,24,0.15,243.98,1935.44,3,Retail,Mobile_App,EGP,3/5/2023
ORD-414284,CUST-1151,PROD-106,BR-13,AG-52,"Monday, July 3, 2023",69422.72,Installments,13884.54,55538.18,6,0.15,9256.36,15158.6,0,Retail,Mobile_App,EGP,8/2/2023
ORD-414285,CUST-1162,PROD-100,BR-11,AG-50,"Sunday, January 29, 2023",53694.91,Cash,53694.91,0,0,0.15,0,0,0,Retail,Mobile_App,EGP,2/28/2023
